date,Default,Late,In Grace Period
2020-11-02,0.162227602906,0.00968523002421,0.0145278450363
2020-11-03,0.162227602906,0.0121065375303,0.0145278450363
2020-11-04,0.162227602906,0.0121065375303,0.0121065375303
2020-11-05,0.162227602906,0.0145278450363,0.00968523002421
2020-11-06,0.164648910412,0.0121065375303,0.00968523002421
2020-11-07,0.164648910412,0.0121065375303,0.00968523002421
2020-11-08,0.164648910412,0.0121065375303,0.00968523002421
2020-11-09,0.164648910412,0.0121065375303,0.0121065375303
2020-11-10,0.164648910412,0.00968523002421,0.0121065375303
2020-11-11,0.164648910412,0.00968523002421,0.0121065375303
2020-11-12,0.164648910412,0.00968523002421,0.00968523002421
2020-11-13,0.164648910412,0.00968523002421,0.00968523002421
2020-11-14,0.164648910412,0.00968523002421,0.00968523002421
2020-11-15,0.164648910412,0.0145278450363,0.00484261501211
2020-11-16,0.164648910412,0.0169491525424,0.00242130750605
2020-11-17,0.164648910412,0.0193704600484,0.00726392251816
2020-11-18,0.164648910412,0.0193704600484,0.00726392251816
2020-11-19,0.164648910412,0.0193704600484,0.00726392251816
2020-11-20,0.164648910412,0.0169491525424,0.00726392251816
2020-11-21,0.164648910412,0.0169491525424,0.00484261501211
2020-11-22,0.164648910412,0.0169491525424,0.00484261501211
2020-11-23,0.164648910412,0.0169491525424,0.00484261501211
2020-11-24,0.164648910412,0.0193704600484,0.00242130750605
2020-11-25,0.164648910412,0.0217917675545,0.00242130750605
2020-11-26,0.164648910412,0.0217917675545,0.00242130750605
2020-11-27,0.164648910412,0.0242130750605,0.00242130750605
2020-11-28,0.164648910412,0.0242130750605,0.00242130750605
2020-11-29,0.164648910412,0.0242130750605,0.00242130750605
2020-11-30,0.164648910412,0.0169491525424,0.00484261501211
2020-12-01,0.164648910412,0.0169491525424,0.00726392251816
2020-12-02,0.164648910412,0.0169491525424,0.00968523002421
2020-12-03,0.164648910412,0.0169491525424,0.00968523002421
2020-12-04,0.164648910412,0.0145278450363,0.0121065375303
2020-12-05,0.164648910412,0.0145278450363,0.0121065375303
2020-12-06,0.164648910412,0.0145278450363,0.0121065375303
2020-12-07,0.164648910412,0.0145278450363,0.0121065375303
2020-12-08,0.164648910412,0.0145278450363,0.00968523002421
2020-12-09,0.164648910412,0.0169491525424,0.00968523002421
2020-12-10,0.164648910412,0.0169491525424,0.00968523002421
2020-12-11,0.164648910412,0.0193704600484,0.00968523002421
2020-12-12,0.164648910412,0.0217917675545,0.00726392251816
2020-12-13,0.164648910412,0.0217917675545,0.00726392251816
2020-12-14,0.164648910412,0.0217917675545,0.00484261501211
2020-12-15,0.167070217918,0.0217917675545,0.00484261501211
2020-12-16,0.169491525424,0.0193704600484,0.00484261501211
2020-12-17,0.169491525424,0.0169491525424,0.00726392251816
2020-12-18,0.169491525424,0.0169491525424,0.00726392251816
2020-12-19,0.169491525424,0.0169491525424,0.00726392251816
2020-12-20,0.169491525424,0.0169491525424,0.00726392251816
2020-12-21,0.169491525424,0.0169491525424,0.00726392251816
2020-12-22,0.169491525424,0.0193704600484,0.00726392251816
2020-12-23,0.169491525424,0.0193704600484,0.00726392251816
2020-12-24,0.169491525424,0.0193704600484,0.00484261501211
2020-12-25,0.169491525424,0.0193704600484,0.00242130750605
2020-12-26,0.169491525424,0.0193704600484,0.00242130750605
2020-12-27,0.169491525424,0.0193704600484,0.00242130750605
2020-12-28,0.169491525424,0.0193704600484,0.00242130750605
2020-12-29,0.17191283293,0.0169491525424,0.00242130750605
2020-12-30,0.17191283293,0.0169491525424,0.00242130750605
2020-12-31,0.17191283293,0.0121065375303,0.00242130750605
2021-01-01,0.17191283293,0.00968523002421,0.00484261501211
2021-01-02,0.17191283293,0.00968523002421,0.00484261501211
2021-01-03,0.17191283293,0.00968523002421,0.00484261501211
2021-01-04,0.17191283293,0.00968523002421,0.00484261501211
2021-01-05,0.17191283293,0.00968523002421,0.00484261501211
2021-01-06,0.17191283293,0.00968523002421,0.00484261501211
2021-01-07,0.17191283293,0.00968523002421,0.00484261501211
2021-01-08,0.17191283293,0.00968523002421,0.00242130750605
2021-01-09,0.17191283293,0.00968523002421,0.00484261501211
2021-01-10,0.17191283293,0.00968523002421,0.00484261501211
2021-01-11,0.17191283293,0.00968523002421,0.00484261501211
2021-01-12,0.17191283293,0.00968523002421,0.00484261501211
2021-01-13,0.17191283293,0.00968523002421,0.00484261501211
2021-01-14,0.174334140436,0.00726392251816,0.00726392251816
2021-01-15,0.174334140436,0.00968523002421,0.00484261501211
2021-01-16,0.174334140436,0.00968523002421,0.00484261501211
2021-01-17,0.174334140436,0.00968523002421,0.00726392251816
2021-01-18,0.174334140436,0.00968523002421,0.00726392251816
2021-01-19,0.174334140436,0.00968523002421,0.00726392251816
2021-01-20,0.174334140436,0.00968523002421,0.00726392251816
2021-01-21,0.174334140436,0.00968523002421,0.00968523002421
2021-01-22,0.174334140436,0.00968523002421,0.00968523002421
2021-01-23,0.174334140436,0.00968523002421,0.00726392251816
2021-01-24,0.174334140436,0.0121065375303,0.00484261501211
2021-01-25,0.174334140436,0.0121065375303,0.00242130750605
2021-01-26,0.174334140436,0.0121065375303,0.00242130750605
2021-01-27,0.174334140436,0.0121065375303,0.00484261501211
2021-01-28,0.174334140436,0.0121065375303,0.00484261501211
2021-01-29,0.174334140436,0.0121065375303,0.00484261501211
2021-01-30,0.174334140436,0.0121065375303,0.00242130750605
2021-01-31,0.174334140436,0.00968523002421,0.00242130750605
2021-02-01,0.174334140436,0.00968523002421,0.00242130750605
2021-02-02,0.174334140436,0.00968523002421,0.00242130750605
2021-02-03,0.174334140436,0.00968523002421,0.00484261501211
2021-02-04,0.174334140436,0.00968523002421,0.00484261501211
2021-02-05,0.174334140436,0.00968523002421,0.00484261501211
2021-02-06,0.174334140436,0.00968523002421,0.00484261501211
2021-02-07,0.174334140436,0.00726392251816,0.00484261501211
2021-02-08,0.174334140436,0.00726392251816,0.00484261501211
2021-02-09,0.174334140436,0.00726392251816,0.00968523002421
2021-02-10,0.174334140436,0.00726392251816,0.00968523002421
2021-02-11,0.174334140436,0.00726392251816,0.0121065375303
2021-02-12,0.174334140436,0.00726392251816,0.0121065375303
2021-02-13,0.174334140436,0.00726392251816,0.0121065375303
2021-02-14,0.174334140436,0.00726392251816,0.0121065375303
2021-02-15,0.174334140436,0.00968523002421,0.00726392251816
2021-02-16,0.174334140436,0.00968523002421,0.00726392251816
2021-02-17,0.174334140436,0.00968523002421,0.00968523002421
2021-02-18,0.174334140436,0.00968523002421,0.00726392251816
2021-02-19,0.174334140436,0.00968523002421,0.00968523002421
2021-02-20,0.174334140436,0.00968523002421,0.00968523002421
2021-02-21,0.174334140436,0.00968523002421,0.00968523002421
2021-02-22,0.174334140436,0.00968523002421,0.00968523002421
2021-02-23,0.174334140436,0.00968523002421,0.00968523002421
2021-02-24,0.174334140436,0.00968523002421,0.00484261501211
2021-02-25,0.174334140436,0.00968523002421,0.00726392251816
2021-02-26,0.174334140436,0.0121065375303,0.00484261501211
2021-02-27,0.174334140436,0.0121065375303,0.00484261501211
2021-02-28,0.176755447942,0.00726392251816,0.00484261501211
